"ID","Chr","Start","End","Pops","Metapops","Stats","Evidence","Source","GenesAnnotation"
"343","7",112565994,112765994,NA,"EAS","iHS","LD","Pickrell et al.",NA
"344","3",27183505,27383505,NA,"EAS","iHS","LD","Pickrell et al.",NA
"345","5",139640231,139840231,NA,"EAS","iHS","LD","Pickrell et al.",NA
"346","11",81611310,81811310,NA,"EAS","iHS","LD","Pickrell et al.",NA
"347","3",167799510,167999510,NA,"EAS","iHS","LD","Pickrell et al.",NA
"348","9",15810002,16010002,NA,"EAS","iHS","LD","Pickrell et al.",NA
"349","4",159121243,159521243,NA,"EAS","iHS","LD","Pickrell et al.",NA
"350","1",236310659,236510659,NA,"EAS","iHS","LD","Pickrell et al.",NA
"351","1",74422295,74622295,NA,"EAS","iHS","LD","Pickrell et al.",NA
"352","18",33566038,33766038,NA,"EAS","iHS","LD","Pickrell et al.",NA
"353","2",177709765,177909766,NA,"EAS","iHS","LD","Pickrell et al.",NA
"354","16",79808602,80008602,NA,"EAS","iHS","LD","Pickrell et al.",NA
"355","13",62527866,62727866,NA,"EAS","iHS","LD","Pickrell et al.",NA
"356","6",32124245,32324245,NA,"EAS","iHS","LD","Pickrell et al.",NA
"357","1",174499205,174699205,NA,"EAS","iHS","LD","Pickrell et al.",NA
"358","5",173440391,173640391,NA,"EAS","iHS","LD","Pickrell et al.",NA
"359","4",151721243,151921243,NA,"EAS","iHS","LD","Pickrell et al.",NA
"360","6",105045432,105245432,NA,"EAS","iHS","LD","Pickrell et al.",NA
"361","7",139057999,139257999,NA,"EAS","iHS","LD","Pickrell et al.",NA
"362","3",196184819,196384819,NA,"EAS","iHS","LD","Pickrell et al.",NA
"363","8",11105080,11305081,NA,"EAS","iHS","LD","Pickrell et al.",NA
"364","9",23010001,23210002,NA,"EAS","iHS","LD","Pickrell et al.",NA
"365","10",72170236,72370236,NA,"EAS","iHS","LD","Pickrell et al.",NA
"366","3",113198463,113398463,NA,"EAS","iHS","LD","Pickrell et al.",NA
"367","2",43461210,43661210,NA,"EAS","iHS","LD","Pickrell et al.",NA
"368","5",37964141,38164141,NA,"EAS","iHS","LD","Pickrell et al.",NA
"369","2",56461214,56661214,NA,"EAS","iHS","LD","Pickrell et al.",NA
"370","2",166917983,167317983,NA,"EUR","iHS","LD","Pickrell et al.",NA
"371","17",65173420,65373420,NA,"EUR","iHS","LD","Pickrell et al.",NA
"372","9",107158164,107358164,NA,"EUR","iHS","LD","Pickrell et al.",NA
"373","14",61263529,61663529,NA,"EUR","iHS","LD","Pickrell et al.",NA
"374","5",113036404,113236404,NA,"EUR","iHS","LD","Pickrell et al.",NA
"375","4",59905516,60305516,NA,"EUR","iHS","LD","Pickrell et al.",NA
"376","9",3210000,3410000,NA,"EUR","iHS","LD","Pickrell et al.",NA
"377","3",130198459,130598458,NA,"EUR","iHS","LD","Pickrell et al.",NA
"378","3",25783505,25983505,NA,"EUR","iHS","LD","Pickrell et al.",NA
"379","2",177309765,177509765,NA,"EUR","iHS","LD","Pickrell et al.",NA
"380","8",51524887,51924887,NA,"EUR","iHS","LD","Pickrell et al.",NA
"381","8",138518575,138718575,NA,"EUR","iHS","LD","Pickrell et al.",NA
"382","7",120565995,120965995,NA,"EUR","iHS","LD","Pickrell et al.",NA
"383","6",29924244,30324244,NA,"EUR","iHS","LD","Pickrell et al.",NA
"384","18",23766038,23966038,NA,"EUR","iHS","LD","Pickrell et al.",NA
"385","2",196709770,196909770,NA,"EUR","iHS","LD","Pickrell et al.",NA
"386","5",146440244,146840244,NA,"EUR","iHS","LD","Pickrell et al.",NA
"387","8",138918575,139118575,NA,"EUR","iHS","LD","Pickrell et al.",NA
"388","15",93455767,93655767,NA,"EUR","iHS","LD","Pickrell et al.",NA
"389","5",21764134,21964134,NA,"EUR","iHS","LD","Pickrell et al.",NA
"390","2",157517980,157917980,NA,"EUR","iHS","LD","Pickrell et al.",NA
"391","2",194709770,194909770,NA,"EUR","iHS","LD","Pickrell et al.",NA
"392","15",69120607,69320607,NA,"EUR","iHS","LD","Pickrell et al.",NA
"393","6",105245432,105445432,NA,"EUR","iHS","LD","Pickrell et al.",NA
"394","9",12410000,12810001,NA,"EUR","iHS","LD","Pickrell et al.",NA
"395","4",34175812,34375812,NA,"EUR","iHS","LD","Pickrell et al.",NA
"396","10",81850264,82050264,NA,"EUR","iHS","LD","Pickrell et al.",NA
"397","5",75268419,75468419,NA,"EUR","iHS","LD","Pickrell et al.",NA
"398","16",82208894,82408894,NA,"EUR","iHS","LD","Pickrell et al.",NA
"399","4",185103697,185303697,NA,"EUR","iHS","LD","Pickrell et al.",NA
"400","14",63263529,63463529,NA,"EUR","iHS","LD","Pickrell et al.",NA
"401","9",125558167,125758167,NA,"EUR","iHS","LD","Pickrell et al.",NA
"402","5",142640251,143040242,NA,"EUR","iHS","LD","Pickrell et al.",NA
"403","12",41319931,41519931,NA,"EUR","iHS","LD","Pickrell et al.",NA
"404","7",36987155,37387157,NA,"EUR","iHS","LD","Pickrell et al.",NA
"405","4",147121243,147321243,NA,"EUR","iHS","LD","Pickrell et al.",NA
"406","1",65022296,65222296,NA,"EUR","iHS","LD","Pickrell et al.",NA
"407","18",7410002,7610002,NA,"EUR","iHS","LD","Pickrell et al.",NA
"408","1",163498552,163899105,NA,"EUR","iHS","LD","Pickrell et al.",NA
"409","21",29505809,29705810,NA,"EUR","iHS","LD","Pickrell et al.",NA
"410","12",102103755,102303755,NA,"EUR","iHS","LD","Pickrell et al.",NA
"411","2",237309357,237509357,NA,"EUR","iHS","LD","Pickrell et al.",NA
"412","10",82250264,82450264,NA,"EUR","iHS","LD","Pickrell et al.",NA
"413","12",111299476,111499476,NA,"EUR","iHS","LD","Pickrell et al.",NA
"414","1",247510657,247710657,NA,"EUR","iHS","LD","Pickrell et al.",NA
"415","5",23164134,23364134,NA,"EUR","iHS","LD","Pickrell et al.",NA
"416","18",28966037,29166037,NA,"EUR","iHS","LD","Pickrell et al.",NA
"417","6",24091793,24291793,NA,"EUR","iHS","LD","Pickrell et al.",NA
"418","8",30022942,30222942,NA,"EUR","iHS","LD","Pickrell et al.",NA
"419","9",86555531,86755531,NA,"EUR","iHS","LD","Pickrell et al.",NA
"420","10",113250251,113450251,NA,"EUR","iHS","LD","Pickrell et al.",NA
"421","7",19387137,19587137,NA,"EUR","iHS","LD","Pickrell et al.",NA
"422","4",30122109,30322109,NA,"EUR","iHS","LD","Pickrell et al.",NA
"423","17",55767640,55967640,NA,"EUR","iHS","LD","Pickrell et al.",NA
"424","16",79608602,80008602,NA,"EUR","iHS","LD","Pickrell et al.",NA
"425","9",93358163,93558163,NA,"EUR","iHS","LD","Pickrell et al.",NA
"426","2",40061209,40261209,NA,"EUR","iHS","LD","Pickrell et al.",NA
"427","15",86855765,87055765,NA,"EUR","iHS","LD","Pickrell et al.",NA
"428","1",11405677,11605677,NA,"EUR","iHS","LD","Pickrell et al.",NA
"429","9",110958165,111158165,NA,"EUR","iHS","LD","Pickrell et al.",NA
"430","15",28920505,29120505,NA,"EUR","iHS","LD","Pickrell et al.",NA
"431","11",20821878,21021878,NA,"EUR","iHS","LD","Pickrell et al.",NA
"432","2",122526194,122726194,NA,"EUR","iHS","LD","Pickrell et al.",NA
"433","5",24564134,24764134,NA,"EUR","iHS","LD","Pickrell et al.",NA
"434","14",63863529,64063529,NA,"EUR","iHS","LD","Pickrell et al.",NA
"435","X",24222226,24422226,NA,"EUR","iHS","LD","Pickrell et al.",NA
"436","X",94138856,94338856,NA,"EUR","iHS","LD","Pickrell et al.",NA
"437","6",30524244,30724244,NA,"EUR","iHS","LD","Pickrell et al.",NA
"438","4",41357055,41757055,NA,"EUR","iHS","LD","Pickrell et al.",NA
"439","3",72468159,72668159,NA,"EUR","iHS","LD","Pickrell et al.",NA
"440","3",99398466,99598466,NA,"EUR","iHS","LD","Pickrell et al.",NA
"441","13",19127860,19327860,NA,"EUR","iHS","LD","Pickrell et al.",NA
"442","4",14522107,14722107,NA,"EUR","iHS","LD","Pickrell et al.",NA
"443","5",37964141,38164141,NA,"EUR","iHS","LD","Pickrell et al.",NA
"444","12",62319952,62519953,NA,"EUR","iHS","LD","Pickrell et al.",NA
"445","17",9555958,9755958,NA,"EUR","iHS","LD","Pickrell et al.",NA
"446","12",11355799,11555799,NA,"EUR","iHS","LD","Pickrell et al.",NA
"447","12",124190574,124390574,NA,"EUR","iHS","LD","Pickrell et al.",NA
"448","7",7387129,7587129,NA,"EUR","iHS","LD","Pickrell et al.",NA
"449","16",78208602,78408602,NA,"EUR","iHS","LD","Pickrell et al.",NA
"450","2",146808700,147008700,NA,"EUR","iHS","LD","Pickrell et al.",NA
"451","8",50924887,51124887,NA,"EUR","iHS","LD","Pickrell et al.",NA
"452","16",1609998,1809998,NA,"EUR","iHS","LD","Pickrell et al.",NA
"453","22",31479460,31679460,NA,"EUR","iHS","LD","Pickrell et al.",NA
"454","6",101645432,101845432,NA,"EUR","iHS","LD","Pickrell et al.",NA
"455","6",166816101,167016101,NA,"EUR","iHS","LD","Pickrell et al.",NA
"456","5",116236404,116436405,NA,"EUR","iHS","LD","Pickrell et al.",NA
"457","3",102398466,102598466,NA,"EUR","iHS","LD","Pickrell et al.",NA
"458","17",78892323,79092323,NA,"EUR","iHS","LD","Pickrell et al.",NA
"459","2",195909770,196109770,NA,"EUR","iHS","LD","Pickrell et al.",NA
"460","9",107158164,107358164,NA,"MDE","iHS","LD","Pickrell et al.",NA
"461","2",212109769,212509770,NA,"MDE","iHS","LD","Pickrell et al.",NA
"462","4",34175812,34375812,NA,"MDE","iHS","LD","Pickrell et al.",NA
"463","14",63063529,63463529,NA,"MDE","iHS","LD","Pickrell et al.",NA
"464","5",19564134,19964134,NA,"MDE","iHS","LD","Pickrell et al.",NA
"465","8",138518575,138718575,NA,"MDE","iHS","LD","Pickrell et al.",NA
"466","17",65173420,65373420,NA,"MDE","iHS","LD","Pickrell et al.",NA
"467","15",28920505,29120505,NA,"MDE","iHS","LD","Pickrell et al.",NA
"468","7",120565995,120965995,NA,"MDE","iHS","LD","Pickrell et al.",NA
"469","3",25783505,25983505,NA,"MDE","iHS","LD","Pickrell et al.",NA
"470","18",68981783,69181783,NA,"MDE","iHS","LD","Pickrell et al.",NA
"471","10",82250264,82650264,NA,"MDE","iHS","LD","Pickrell et al.",NA
"472","20",21271362,21471362,NA,"MDE","iHS","LD","Pickrell et al.",NA
"473","12",41319931,41719931,NA,"MDE","iHS","LD","Pickrell et al.",NA
"474","9",125358167,125758167,NA,"MDE","iHS","LD","Pickrell et al.",NA
"475","14",61463529,61663529,NA,"MDE","iHS","LD","Pickrell et al.",NA
"476","21",29305808,29705810,NA,"MDE","iHS","LD","Pickrell et al.",NA
"477","22",46283584,46483584,NA,"MDE","iHS","LD","Pickrell et al.",NA
"478","1",247510657,247710657,NA,"MDE","iHS","LD","Pickrell et al.",NA
"479","1",64822296,65022296,NA,"MDE","iHS","LD","Pickrell et al.",NA
"480","2",237309357,237509357,NA,"MDE","iHS","LD","Pickrell et al.",NA
"481","8",115718600,115918597,NA,"MDE","iHS","LD","Pickrell et al.",NA
"482","8",138918575,139118575,NA,"MDE","iHS","LD","Pickrell et al.",NA
"483","12",125590574,125790574,NA,"MDE","iHS","LD","Pickrell et al.",NA
"484","5",146440244,146640244,NA,"MDE","iHS","LD","Pickrell et al.",NA
"485","5",30564136,30764136,NA,"MDE","iHS","LD","Pickrell et al.",NA
"486","11",130024895,130224895,NA,"MDE","iHS","LD","Pickrell et al.",NA
"487","6",107572103,107772103,NA,"MDE","iHS","LD","Pickrell et al.",NA
"488","2",157517980,157917980,NA,"MDE","iHS","LD","Pickrell et al.",NA
"489","4",59905516,60305516,NA,"MDE","iHS","LD","Pickrell et al.",NA
"490","5",142640251,143040242,NA,"MDE","iHS","LD","Pickrell et al.",NA
"491","10",22071065,22271065,NA,"MDE","iHS","LD","Pickrell et al.",NA
"492","3",130398458,130598458,NA,"MDE","iHS","LD","Pickrell et al.",NA
"493","5",110836402,111036403,NA,"MDE","iHS","LD","Pickrell et al.",NA
"494","3",111798463,111998463,NA,"MDE","iHS","LD","Pickrell et al.",NA
"495","12",126590574,126790574,NA,"MDE","iHS","LD","Pickrell et al.",NA
"496","2",72061215,72261216,NA,"MDE","iHS","LD","Pickrell et al.",NA
"497","7",33787148,33987148,NA,"MDE","iHS","LD","Pickrell et al.",NA
"498","15",69320607,69520607,NA,"MDE","iHS","LD","Pickrell et al.",NA
"499","16",1609998,1809998,NA,"MDE","iHS","LD","Pickrell et al.",NA
"500","16",78408602,78608602,NA,"MDE","iHS","LD","Pickrell et al.",NA
"501","12",99303754,99503754,NA,"MDE","iHS","LD","Pickrell et al.",NA
"502","12",9956134,10356134,NA,"MDE","iHS","LD","Pickrell et al.",NA
"503","2",194709770,194909770,NA,"MDE","iHS","LD","Pickrell et al.",NA
"504","X",19222225,19422225,NA,"MDE","iHS","LD","Pickrell et al.",NA
"505","20",22271362,22671362,NA,"MDE","iHS","LD","Pickrell et al.",NA
"506","3",64239284,64439284,NA,"MDE","iHS","LD","Pickrell et al.",NA
"507","14",63863529,64063529,NA,"MDE","iHS","LD","Pickrell et al.",NA
"508","12",88303755,88503755,NA,"MDE","iHS","LD","Pickrell et al.",NA
"509","20",50750056,50950056,NA,"MDE","iHS","LD","Pickrell et al.",NA
"510","8",51724887,51924887,NA,"MDE","iHS","LD","Pickrell et al.",NA
"511","4",168904119,169304119,NA,"MDE","iHS","LD","Pickrell et al.",NA
"512","11",84011309,84211309,NA,"MDE","iHS","LD","Pickrell et al.",NA
"513","13",74327862,74527862,NA,"MDE","iHS","LD","Pickrell et al.",NA
"514","4",30122109,30322109,NA,"MDE","iHS","LD","Pickrell et al.",NA
"515","14",24260954,24460954,NA,"MDE","iHS","LD","Pickrell et al.",NA
"516","2",1825931,2025931,NA,"MDE","iHS","LD","Pickrell et al.",NA
"517","17",55567640,55767640,NA,"MDE","iHS","LD","Pickrell et al.",NA
"518","1",215838263,216038263,NA,"MDE","iHS","LD","Pickrell et al.",NA
"519","10",81850264,82050264,NA,"MDE","iHS","LD","Pickrell et al.",NA
"520","15",93455767,93655767,NA,"MDE","iHS","LD","Pickrell et al.",NA
"521","2",21465476,21665476,NA,"MDE","iHS","LD","Pickrell et al.",NA
"522","8",114918595,115118595,NA,"MDE","iHS","LD","Pickrell et al.",NA
"523","13",103549649,103749649,NA,"MDE","iHS","LD","Pickrell et al.",NA
"524","5",21764134,21964134,NA,"MDE","iHS","LD","Pickrell et al.",NA
"525","4",147121243,147321243,NA,"MDE","iHS","LD","Pickrell et al.",NA
"526","7",124965995,125165995,NA,"MDE","iHS","LD","Pickrell et al.",NA
"527","8",54124887,54324887,NA,"MDE","iHS","LD","Pickrell et al.",NA
"528","20",54550054,54750054,NA,"MDE","iHS","LD","Pickrell et al.",NA
"529","11",17621877,17821877,NA,"MDE","iHS","LD","Pickrell et al.",NA
"530","4",43157055,43357055,NA,"MDE","iHS","LD","Pickrell et al.",NA
"531","5",93038538,93238538,NA,"MDE","iHS","LD","Pickrell et al.",NA
"532","2",151517978,151717978,NA,"MDE","iHS","LD","Pickrell et al.",NA
"533","5",24564134,24764134,NA,"MDE","iHS","LD","Pickrell et al.",NA
"534","6",29924244,30324244,NA,"MDE","iHS","LD","Pickrell et al.",NA
"535","12",111299476,111499476,NA,"MDE","iHS","LD","Pickrell et al.",NA
"536","4",14522107,14722107,NA,"MDE","iHS","LD","Pickrell et al.",NA
"537","17",76692323,76892323,NA,"MDE","iHS","LD","Pickrell et al.",NA
"538","4",5080201,5280201,NA,"MDE","iHS","LD","Pickrell et al.",NA
"539","5",116236404,116436405,NA,"MDE","iHS","LD","Pickrell et al.",NA
"540","20",55991537,56191537,NA,"MDE","iHS","LD","Pickrell et al.",NA
"541","12",67119953,67319953,NA,"MDE","iHS","LD","Pickrell et al.",NA
"542","X",34022226,34222226,NA,"MDE","iHS","LD","Pickrell et al.",NA
"543","6",54827243,55027243,NA,"MDE","iHS","LD","Pickrell et al.",NA
"544","3",87868160,88068160,NA,"MDE","iHS","LD","Pickrell et al.",NA
"545","8",83525210,83725210,NA,"MDE","iHS","LD","Pickrell et al.",NA
"546","7",126565995,126765995,NA,"MDE","iHS","LD","Pickrell et al.",NA
"547","4",128721240,128921239,NA,"MDE","iHS","LD","Pickrell et al.",NA
"548","5",113036404,113236404,NA,"MDE","iHS","LD","Pickrell et al.",NA
"549","15",66720608,66920608,NA,"MDE","iHS","LD","Pickrell et al.",NA
"550","18",7410002,7610002,NA,"MDE","iHS","LD","Pickrell et al.",NA
"551","5",75268419,75468419,NA,"MDE","iHS","LD","Pickrell et al.",NA
"552","8",42625700,42825700,NA,"MDE","iHS","LD","Pickrell et al.",NA
"553","15",47920511,48120511,NA,"MDE","iHS","LD","Pickrell et al.",NA
"554","8",62724887,62924887,NA,"OCN","iHS","LD","Pickrell et al.",NA
"555","3",67466886,67666886,NA,"OCN","iHS","LD","Pickrell et al.",NA
"556","2",164517983,164917983,NA,"OCN","iHS","LD","Pickrell et al.",NA
"557","2",125526193,125726193,NA,"OCN","iHS","LD","Pickrell et al.",NA
"558","14",69863530,70063530,NA,"OCN","iHS","LD","Pickrell et al.",NA
"559","5",61868416,62068416,NA,"OCN","iHS","LD","Pickrell et al.",NA
"560","6",29324244,29524244,NA,"OCN","iHS","LD","Pickrell et al.",NA
"561","3",161399510,161599510,NA,"OCN","iHS","LD","Pickrell et al.",NA
"562","12",93903756,94103756,NA,"OCN","iHS","LD","Pickrell et al.",NA
"563","2",165117983,165517983,NA,"OCN","iHS","LD","Pickrell et al.",NA
"564","8",120518579,120718579,NA,"OCN","iHS","LD","Pickrell et al.",NA
"565","9",1610000,1810000,NA,"OCN","iHS","LD","Pickrell et al.",NA
"566","2",3659041,4059040,NA,"OCN","iHS","LD","Pickrell et al.",NA
"567","5",64468417,64668417,NA,"OCN","iHS","LD","Pickrell et al.",NA
"568","20",5871354,6071354,NA,"OCN","iHS","LD","Pickrell et al.",NA
"569","1",186299211,186499211,NA,"OCN","iHS","LD","Pickrell et al.",NA
"570","2",22465476,22665476,NA,"OCN","iHS","LD","Pickrell et al.",NA
"571","1",165699105,165899105,NA,"OCN","iHS","LD","Pickrell et al.",NA
"572","4",14922107,15122107,NA,"OCN","iHS","LD","Pickrell et al.",NA
"573","18",28566038,28766038,NA,"OCN","iHS","LD","Pickrell et al.",NA
"574","15",98439248,98639248,NA,"OCN","iHS","LD","Pickrell et al.",NA
"575","13",44127864,44327864,NA,"OCN","iHS","LD","Pickrell et al.",NA
"576","6",131837166,132237168,NA,"OCN","iHS","LD","Pickrell et al.",NA
"577","15",53520511,53720511,NA,"OCN","iHS","LD","Pickrell et al.",NA
"578","9",126958167,127158167,NA,"OCN","iHS","LD","Pickrell et al.",NA
"579","10",74970236,75170236,NA,"OCN","iHS","LD","Pickrell et al.",NA
"580","13",110949652,111149652,NA,"OCN","iHS","LD","Pickrell et al.",NA
"581","16",78608602,79008602,NA,"OCN","iHS","LD","Pickrell et al.",NA
"582","1",70022296,70222296,NA,"OCN","iHS","LD","Pickrell et al.",NA
"583","3",160999510,161199510,NA,"OCN","iHS","LD","Pickrell et al.",NA
"584","8",14098120,14298120,NA,"OCN","iHS","LD","Pickrell et al.",NA
"585","6",39524246,39724246,NA,"OCN","iHS","LD","Pickrell et al.",NA
"586","13",46527864,46727864,NA,"OCN","iHS","LD","Pickrell et al.",NA
"587","8",62124887,62524887,NA,"OCN","iHS","LD","Pickrell et al.",NA
"588","4",112121240,112321240,NA,"OCN","iHS","LD","Pickrell et al.",NA
"589","8",5955070,6155070,NA,"OCN","iHS","LD","Pickrell et al.",NA
"590","7",121165995,121565995,NA,"OCN","iHS","LD","Pickrell et al.",NA
"591","6",159808557,160008557,NA,"OCN","iHS","LD","Pickrell et al.",NA
"592","2",177309765,177509765,NA,"OCN","iHS","LD","Pickrell et al.",NA
"593","17",65773420,65973420,NA,"OCN","iHS","LD","Pickrell et al.",NA
"594","14",68863530,69063530,NA,"OCN","iHS","LD","Pickrell et al.",NA
"595","1",188699212,188899212,NA,"OCN","iHS","LD","Pickrell et al.",NA
"596","17",44767106,44967106,NA,"OCN","iHS","LD","Pickrell et al.",NA
"597","2",212109769,212309769,NA,"OCN","iHS","LD","Pickrell et al.",NA
"598","10",78570237,78770237,NA,"OCN","iHS","LD","Pickrell et al.",NA
"599","2",2825931,3025931,NA,"OCN","iHS","LD","Pickrell et al.",NA
"600","8",17898211,18098211,NA,"OCN","iHS","LD","Pickrell et al.",NA
"601","9",125158167,125558167,NA,"OCN","iHS","LD","Pickrell et al.",NA
"602","6",108372103,108572104,NA,"OCN","iHS","LD","Pickrell et al.",NA
"603","10",48921949,49121949,NA,"OCN","iHS","LD","Pickrell et al.",NA
"604","2",81661218,81861218,NA,"OCN","iHS","LD","Pickrell et al.",NA
"605","3",38383505,38583505,NA,"OCN","iHS","LD","Pickrell et al.",NA
"606","2",211709769,211909769,NA,"OCN","iHS","LD","Pickrell et al.",NA
"607","5",65068417,65268416,NA,"OCN","iHS","LD","Pickrell et al.",NA
"608","3",26583505,26783505,NA,"OCN","iHS","LD","Pickrell et al.",NA
"609","16",52208587,52408587,NA,"OCN","iHS","LD","Pickrell et al.",NA
"610","13",102149649,102349649,NA,"OCN","iHS","LD","Pickrell et al.",NA
"611","1",185699211,185899211,NA,"OCN","iHS","LD","Pickrell et al.",NA
"612","1",210438261,210638261,NA,"OCN","iHS","LD","Pickrell et al.",NA
"613","1",152014451,152214451,NA,"OCN","iHS","LD","Pickrell et al.",NA
"614","2",150917978,151117978,NA,"OCN","iHS","LD","Pickrell et al.",NA
"615","4",59905516,60105516,NA,"OCN","iHS","LD","Pickrell et al.",NA
"616","7",125565995,125765995,NA,"OCN","iHS","LD","Pickrell et al.",NA
"617","10",44984546,45184546,NA,"OCN","iHS","LD","Pickrell et al.",NA
"618","X",12622224,12822224,NA,"OCN","iHS","LD","Pickrell et al.",NA
"619","9",610000,1010000,NA,"OCN","iHS","LD","Pickrell et al.",NA
"620","22",42279496,42479496,NA,"OCN","iHS","LD","Pickrell et al.",NA
"621","5",115436404,115636404,NA,"OCN","iHS","LD","Pickrell et al.",NA
"622","20",41937946,42137946,NA,"OCN","iHS","LD","Pickrell et al.",NA
"623","3",170199510,170399510,NA,"OCN","iHS","LD","Pickrell et al.",NA
"624","2",197509770,197709770,NA,"OCN","iHS","LD","Pickrell et al.",NA
"625","7",104365601,104565602,NA,"OCN","iHS","LD","Pickrell et al.",NA
"626","7",19387137,19587137,NA,"OCN","iHS","LD","Pickrell et al.",NA
"627","11",33621878,33821878,NA,"OCN","iHS","LD","Pickrell et al.",NA
"628","5",170240418,170440418,NA,"OCN","iHS","LD","Pickrell et al.",NA
"629","1",178699208,178899208,NA,"OCN","iHS","LD","Pickrell et al.",NA
"630","22",42879496,43079496,NA,"OCN","iHS","LD","Pickrell et al.",NA
"631","2",212909770,213109770,NA,"OCN","iHS","LD","Pickrell et al.",NA
"632","10",43584546,43784546,NA,"OCN","iHS","LD","Pickrell et al.",NA
"633","6",56227243,56427243,NA,"OCN","iHS","LD","Pickrell et al.",NA
"634","12",43119930,43319930,NA,"OCN","iHS","LD","Pickrell et al.",NA
"635","12",120499477,120699477,NA,"OCN","iHS","LD","Pickrell et al.",NA
"636","18",9210002,9410002,NA,"OCN","iHS","LD","Pickrell et al.",NA
"637","20",17271355,17471355,NA,"OCN","iHS","LD","Pickrell et al.",NA
"638","10",74570236,74770236,NA,"OCN","iHS","LD","Pickrell et al.",NA
"639","5",59068416,59268417,NA,"OCN","iHS","LD","Pickrell et al.",NA
"640","7",23987141,24187141,NA,"OCN","iHS","LD","Pickrell et al.",NA
"641","15",47920511,48320511,NA,"SAS","iHS","LD","Pickrell et al.",NA
"642","17",55567640,55967640,NA,"SAS","iHS","LD","Pickrell et al.",NA
"643","7",120565995,120965995,NA,"SAS","iHS","LD","Pickrell et al.",NA
"644","14",63063529,63463529,NA,"SAS","iHS","LD","Pickrell et al.",NA
"645","8",11105080,11305081,NA,"SAS","iHS","LD","Pickrell et al.",NA
"646","22",46283584,46483584,NA,"SAS","iHS","LD","Pickrell et al.",NA
"647","10",82050264,82450264,NA,"SAS","iHS","LD","Pickrell et al.",NA
"648","3",25783505,25983505,NA,"SAS","iHS","LD","Pickrell et al.",NA
"649","6",73033556,73233556,NA,"SAS","iHS","LD","Pickrell et al.",NA
"650","8",138518575,138718575,NA,"SAS","iHS","LD","Pickrell et al.",NA
"651","9",125358167,125758167,NA,"SAS","iHS","LD","Pickrell et al.",NA
"652","6",30124244,30524244,NA,"SAS","iHS","LD","Pickrell et al.",NA
"653","9",122758167,123158167,NA,"SAS","iHS","LD","Pickrell et al.",NA
"654","3",130398458,130598458,NA,"SAS","iHS","LD","Pickrell et al.",NA
"655","2",236509357,236709357,NA,"SAS","iHS","LD","Pickrell et al.",NA
"656","1",238310659,238510659,NA,"SAS","iHS","LD","Pickrell et al.",NA
"657","9",107158164,107358164,NA,"SAS","iHS","LD","Pickrell et al.",NA
"658","21",28705807,28905807,NA,"SAS","iHS","LD","Pickrell et al.",NA
"659","4",34175812,34575812,NA,"SAS","iHS","LD","Pickrell et al.",NA
"660","20",15671355,15871355,NA,"SAS","iHS","LD","Pickrell et al.",NA
"661","2",157517980,157917980,NA,"SAS","iHS","LD","Pickrell et al.",NA
"662","2",230709780,230909780,NA,"SAS","iHS","LD","Pickrell et al.",NA
"663","6",105045432,105445432,NA,"SAS","iHS","LD","Pickrell et al.",NA
"664","4",29922109,30322109,NA,"SAS","iHS","LD","Pickrell et al.",NA
"665","5",118036406,118236406,NA,"SAS","iHS","LD","Pickrell et al.",NA
"666","15",28920505,29120505,NA,"SAS","iHS","LD","Pickrell et al.",NA
"667","5",146440244,146640244,NA,"SAS","iHS","LD","Pickrell et al.",NA
"668","17",65173420,65373420,NA,"SAS","iHS","LD","Pickrell et al.",NA
"669","3",140998460,141198460,NA,"SAS","iHS","LD","Pickrell et al.",NA
"670","4",41557055,41757055,NA,"SAS","iHS","LD","Pickrell et al.",NA
"671","18",68981783,69181783,NA,"SAS","iHS","LD","Pickrell et al.",NA
"672","5",113036404,113236404,NA,"SAS","iHS","LD","Pickrell et al.",NA
"673","2",218109771,218309772,NA,"SAS","iHS","LD","Pickrell et al.",NA
"674","12",82903753,83103753,NA,"SAS","iHS","LD","Pickrell et al.",NA
"675","8",21886543,22086543,NA,"SAS","iHS","LD","Pickrell et al.",NA
"676","21",15905809,16105808,NA,"SAS","iHS","LD","Pickrell et al.",NA
"677","7",87126033,87326033,NA,"SAS","iHS","LD","Pickrell et al.",NA
"678","3",25383505,25583505,NA,"SAS","iHS","LD","Pickrell et al.",NA
"679","16",79808602,80008602,NA,"SAS","iHS","LD","Pickrell et al.",NA
"680","2",222709776,223109777,NA,"SAS","iHS","LD","Pickrell et al.",NA
"681","12",99303754,99503754,NA,"SAS","iHS","LD","Pickrell et al.",NA
"682","X",67397137,67597136,NA,"SAS","iHS","LD","Pickrell et al.",NA
"683","14",64663529,65063528,NA,"SAS","iHS","LD","Pickrell et al.",NA
"684","2",177309765,177509765,NA,"SAS","iHS","LD","Pickrell et al.",NA
"685","5",24964134,25164134,NA,"SAS","iHS","LD","Pickrell et al.",NA
"686","9",86555531,86755531,NA,"SAS","iHS","LD","Pickrell et al.",NA
"687","13",67527867,67727867,NA,"SAS","iHS","LD","Pickrell et al.",NA
"688","8",51524887,51924887,NA,"SAS","iHS","LD","Pickrell et al.",NA
"689","3",66666886,66866886,NA,"SAS","iHS","LD","Pickrell et al.",NA
"690","8",90918596,91118596,NA,"SAS","iHS","LD","Pickrell et al.",NA
