"ID","Chr","Start","End","Pops","Metapops","Stats","Evidence","Source","GenesAnnotation"
"3427","20",56274666,56414029,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3428","21",14722227,14762893,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3429","21",15939645,16049465,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3430","21",16630157,16743773,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3431","21",17229023,17422400,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3432","21",37044995,37179674,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3433","21",40106265,40235837,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3434","21",41908923,42059091,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3435","21",42485217,42643170,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3436","22",17556556,17752101,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3437","22",32126315,32281359,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3438","22",36120896,36319058,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3439","22",39467739,39567168,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3440","22",40158004,40339794,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3441","22",40543702,40652937,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3442","22",42458640,42559391,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3443","22",45334848,45456143,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3444","22",48733363,48904535,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3445","X",6353681,6487123,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3446","X",16974433,17154698,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3447","X",19062279,19231350,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3448","X",26539351,26738216,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3449","X",31692156,31855796,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3450","X",43985118,44114052,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3451","X",44570565,44741495,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3452","X",47542647,47695731,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3453","X",56570481,56706177,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3454","X",68390903,68506402,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3455","X",74523029,74663812,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3456","X",77208912,77339387,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3457","X",82812678,82969514,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3458","X",83042801,83201430,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3459","X",84304282,84603608,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3460","X",89246355,89420500,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3461","X",91140005,91324228,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3462","X",92152726,92329055,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3463","X",92560217,92732284,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3464","X",97950328,98197767,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3465","X",104553873,104741599,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3466","X",107881506,107988765,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3467","X",117022197,117182492,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3468","X",125158333,125260392,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3469","X",127140733,127300101,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3470","X",131570365,131734588,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3471","X",131937208,132100199,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3472","X",138524171,138657159,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3473","X",142039231,142213314,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3474","X",146439739,146583666,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3475","X",151583872,151728577,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3476","X",153716091,153935840,"CHB","EAS","iHS","LD","Johnson et al.",NA
"3477","1",1334606,1420416,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3478","1",3954268,4096118,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3479","1",5885930,6094357,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3480","1",7557373,7724378,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3481","1",13643534,13795661,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3482","1",21064821,21221213,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3483","1",21894862,22093956,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3484","1",32550492,32750948,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3485","1",33305477,33431293,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3486","1",34795284,34897585,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3487","1",36774261,36949791,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3488","1",40100771,40267013,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3489","1",41041759,41142717,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3490","1",49531287,49648556,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3491","1",49800454,50005179,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3492","1",56550301,56719427,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3493","1",63359062,63514937,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3494","1",63817031,64009951,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3495","1",65409769,65565380,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3496","1",72567577,72755631,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3497","1",74843029,75004403,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3498","1",75090002,75221929,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3499","1",75320198,75475314,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3500","1",76090607,76283842,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3501","1",78880436,79035453,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3502","1",85324950,85500674,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3503","1",93914588,94098360,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3504","1",101400314,101587894,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3505","1",103100600,103270794,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3506","1",106702089,106865762,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3507","1",113380223,113504842,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3508","1",117053736,117213397,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3509","1",118647155,118846383,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3510","1",119442329,119542508,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3511","1",155891994,156059906,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3512","1",169251182,169448287,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3513","1",171459616,171622178,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3514","1",176674629,176834722,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3515","1",178130910,178362600,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3516","1",178717196,178937970,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3517","1",179791764,179972652,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3518","1",181876319,182043467,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3519","1",187579593,187740474,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3520","1",189936045,190132901,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3521","1",194409283,194516485,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3522","1",195014520,195206909,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3523","1",195741744,195944078,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3524","1",202374660,202525631,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3525","1",234571630,234785374,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3526","1",241892149,242022293,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3527","1",247022174,247184526,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3528","1",248358561,248404901,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3529","2",871276,1067551,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3530","2",9300649,9553746,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3531","2",17060675,17320242,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3532","2",17743246,17889233,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3533","2",21784446,21886257,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3534","2",25815796,25986710,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3535","2",35570574,35766048,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3536","2",38045311,38169743,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3537","2",43534919,43639713,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3538","2",78936235,79079310,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3539","2",101678202,101844366,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3540","2",107568783,107669557,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3541","2",107984218,109078764,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3542","2",110800524,110971396,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3543","2",117901529,118076283,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3544","2",121349139,121498881,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3545","2",127771670,127883029,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3546","2",135377881,135480424,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3547","2",144840551,144987963,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3548","2",146278901,146413114,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3549","2",151410845,151576372,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3550","2",152607068,152754439,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3551","2",156849032,157072850,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3552","2",172101522,172442845,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3553","2",174811892,175004667,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3554","2",176712794,176839554,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3555","2",177537679,177757146,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3556","2",182685029,182824981,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3557","2",184159113,184258978,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3558","2",187088795,187407733,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3559","2",195211853,195343642,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3560","2",196811510,196912226,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3561","2",197047060,197231879,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3562","2",212049631,212180321,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3563","2",212575187,212722640,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3564","2",216967661,217101241,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3565","2",218398943,218606561,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3566","2",221671441,221808828,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3567","2",223128279,223253842,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3568","2",229785820,229884540,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3569","2",230322207,230540857,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3570","2",237960874,238065062,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3571","3",4122933,4259900,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3572","3",4628008,4771452,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3573","3",9873902,10054133,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3574","3",17424212,17589751,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3575","3",19506614,19688686,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3576","3",23419884,23616539,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3577","3",26070309,26381978,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3578","3",28279988,28454968,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3579","3",40369826,40473399,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3580","3",43470630,43617957,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3581","3",43765632,43901560,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3582","3",50107937,50305190,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3583","3",56566155,56725772,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3584","3",58738955,58942416,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3585","3",60200297,60382032,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3586","3",61942851,62076649,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3587","3",80875173,80974209,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3588","3",84195636,84356081,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3589","3",84427182,84570042,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3590","3",85429536,85635015,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3591","3",86779184,86895788,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3592","3",88297209,88429629,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3593","3",105652267,105825138,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3594","3",107518452,107724611,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3595","3",107770800,107907930,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3596","3",110849405,110984676,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3597","3",111026163,111164946,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3598","3",112218439,112334904,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3599","3",119859021,120041321,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3600","3",120961024,121194121,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3601","3",129081734,129254904,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3602","3",134685378,134933915,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3603","3",138816240,139013266,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3604","3",145256924,145430102,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3605","3",149616353,149755178,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3606","3",154440056,154560048,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3607","3",156089115,156287165,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3608","3",156289193,156430873,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3609","3",161683250,161844605,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3610","3",162805705,162907431,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3611","3",163648864,163804660,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3612","3",167226863,167399355,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3613","3",168639224,168827151,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3614","3",169346465,169500572,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3615","3",183273420,183474029,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3616","3",185693058,185889079,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3617","3",187484439,187664236,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3618","3",196808277,197120365,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3619","3",197359437,197479055,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3620","4",511602,621642,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3621","4",2096730,2200159,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3622","4",5811051,6046392,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3623","4",15028179,15144858,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3624","4",28241051,28361244,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3625","4",28858301,29041453,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3626","4",31317969,31359363,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3627","4",39190007,39392455,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3628","4",41426584,41759574,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3629","4",59078789,59275869,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3630","4",64564421,64752351,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3631","4",67395258,67530071,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3632","4",67938450,68150622,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3633","4",72102644,72289158,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3634","4",81241264,81399761,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3635","4",82620475,82754150,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3636","4",85535822,85716157,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3637","4",96257630,96449305,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3638","4",97991461,98136306,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3639","4",99250082,99456349,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3640","4",99570523,99699272,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3641","4",101278058,101480630,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3642","4",103128256,103209829,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3643","4",103985744,104097420,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3644","4",117440551,117602264,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3645","4",120621593,120752619,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3646","4",120946384,121097986,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3647","4",132621113,132811441,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3648","4",137846512,137974503,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3649","4",150858768,151017049,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3650","4",151036662,151195729,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3651","4",155764452,155941917,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3652","4",159171153,159401296,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3653","4",159478532,159727964,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3654","4",169232021,169413834,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3655","4",184586987,184698258,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3656","4",187613358,187803652,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3657","4",188805428,188984945,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3658","4",189736340,189883528,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3659","5",9895995,10082374,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3660","5",10285394,10467590,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3661","5",15801089,15961939,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3662","5",26237004,26376417,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3663","5",29321859,29490389,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3664","5",29593644,29767308,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3665","5",30439496,30546463,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3666","5",38303364,38456101,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3667","5",38927399,39075292,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3668","5",43378129,43723813,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3669","5",45439331,45633255,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3670","5",45721185,45878710,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3671","5",52188663,52319298,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3672","5",56915096,57105764,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3673","5",62945978,63061113,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3674","5",64086136,64225078,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3675","5",72920105,73154423,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3676","5",86965707,87093106,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3677","5",88126953,88235171,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3678","5",93084173,93261285,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3679","5",97476746,97697789,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3680","5",98999416,99189839,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3681","5",106604971,106720646,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3682","5",108833854,109038978,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3683","5",111520228,111703177,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3684","5",112975507,113154526,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3685","5",115559783,115752907,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3686","5",118163348,118509520,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3687","5",130988412,131178680,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3688","5",131668953,131835198,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3689","5",134658710,134791486,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3690","5",141049461,141179951,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3691","5",153456087,153651242,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3692","5",153958126,154241021,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3693","5",155317663,155461667,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3694","5",166737814,166888786,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3695","5",168562409,168729979,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3696","5",170622578,170816503,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3697","5",179539772,179705611,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3698","5",180839794,181023673,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3699","6",4732450,4889689,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3700","6",5007575,5107169,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3701","6",7932028,8086403,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3702","6",8609281,8755534,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3703","6",20269265,20379391,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3704","6",23661981,23838991,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3705","6",32171788,32318475,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3706","6",32417676,32425168,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3707","6",33611671,33790768,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3708","6",41800772,41920802,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3709","6",47411715,47635771,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3710","6",53807023,53977024,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3711","6",56188334,56304372,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3712","6",60786394,60966061,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3713","6",64285047,64457657,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3714","6",66787416,66896163,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3715","6",68229985,68389957,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3716","6",68412299,68597003,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3717","6",68753772,68945276,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3718","6",79457438,79602052,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3719","6",80093840,80206630,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3720","6",82450298,82632958,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3721","6",82707976,82833203,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3722","6",88673208,88859535,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3723","6",92751090,92901353,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3724","6",97113183,97297248,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3725","6",100520861,100710267,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3726","6",103424844,103561571,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3727","6",105319054,105548125,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3728","6",117792023,117910578,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3729","6",120567082,120735268,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3730","6",128783157,128922170,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3731","6",134420142,134606324,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3732","6",146967428,147139932,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3733","6",161339626,161459385,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3734","6",164874961,165037979,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3735","6",169333347,169441806,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3736","6",170378949,170576824,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3737","7",3976321,4179216,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3738","7",5393041,5667384,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3739","7",7959570,8066243,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3740","7",13321907,13466591,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3741","7",22613119,22793243,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3742","7",25627977,25786929,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3743","7",42937492,43041084,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3744","7",48847187,49015903,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3745","7",50036345,50220931,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3746","7",54966742,55091416,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3747","7",55396108,55499419,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3748","7",74580404,74792228,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3749","7",75056083,75163588,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3750","7",84176370,84308438,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3751","7",86887673,87083279,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3752","7",87665960,87841163,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3753","7",98967760,99113243,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3754","7",99678885,99800129,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3755","7",100250355,100491017,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3756","7",102016475,102205510,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3757","7",102980439,103120963,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3758","7",105191391,105402782,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3759","7",106366246,106541346,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3760","7",109996381,110171288,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3761","7",112801026,112934178,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3762","7",112941461,113133606,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3763","7",114635299,114862819,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3764","7",122086758,122213387,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3765","7",136053952,136252117,"CHS","EAS","iHS","LD","Johnson et al.",NA
"3766","7",149106729,149270989,"CHS","EAS","iHS","LD","Johnson et al.",NA
